osmid,y,x,highway,street_count,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
197681812,-12.0896705,-77.0720911,,4,POINT (-77.07209109999999 -12.0896705),4230995990,197681813,820.961,,,,39557243,263385999,1250.032,517112245,197681812,0.0,319423244,593898377,476.31399999999996,5588641461,605673743,460.576,4578574997,606182866,1346.029
197681813,-12.0893058,-77.0731327,,4,POINT (-77.0731327 -12.0893058),1863374623,197681813,0.0,,,,39557243,263385999,1370.3259999999998,517112245,197681812,120.294,319423244,593898377,117.461,5588641459,593898377,117.461,4578574997,606182866,1466.3229999999999
197681820,-12.0925731,-77.0765793,,4,POINT (-77.07657930000001 -12.0925731),5503527021,380936036,586.779,,,,39557243,263385999,1162.2080000000003,129898309,380936036,586.779,319423244,593898377,813.28,412574716,605674205,230.12600000000003,4578574997,606182866,1237.7530000000002
197681822,-12.0935368,-77.0769367,,4,POINT (-77.0769367 -12.0935368),5503527021,380936036,700.766,,,,39557243,263385999,1276.1950000000002,129898309,380936036,700.766,319423244,593898377,927.267,412574716,605674205,344.113,4578574997,606182866,1351.74
262727861,-12.1010232,-77.0609094,,4,POINT (-77.0609094 -12.1010232),436938155,1425921958,774.158,,,,39557243,263385999,1276.521,517112245,197681812,2539.3760000000007,319421589,263385663,1478.0800000000002,5592780850,263374580,110.661,436918516,263384064,1299.5759999999998
262727862,-12.101145,-77.0605965,,3,POINT (-77.0605965 -12.101145),436938155,1425921958,,,,,39557243,263385999,,517112245,197681812,,319421589,263385663,,5592780850,263374580,,436918516,263384064,
262727920,-12.1004797,-77.0624195,,4,POINT (-77.0624195 -12.1004797),436938155,1425921958,949.1340000000001,,,,39557243,263385999,1277.828,517112245,197681812,2540.683000000001,319421589,263385663,1479.3870000000002,5592780850,263374580,285.637,436918516,263384064,1474.5519999999997
262727921,-12.1005792,-77.062162,,4,POINT (-77.062162 -12.1005792),436938155,1425921958,919.0310000000001,,,,39557243,263385999,1247.725,517112245,197681812,2510.580000000001,319421589,263385663,1449.284,5592780850,263374580,255.534,436918516,263384064,1444.4489999999996
262727986,-12.1006053,-77.061736,,3,POINT (-77.061736 -12.1006053),436938155,1425921958,979.562,,,,39557243,263385999,1158.475,517112245,197681812,2421.33,319421589,263385663,1360.034,5592780850,263374580,371.406,436918516,263384064,1441.87
262727987,-12.1003283,-77.0624828,,3,POINT (-77.0624828 -12.1003283),436938155,1425921958,892.7210000000001,,,,39557243,263385999,1071.634,517112245,197681812,2334.489,319421589,263385663,1273.1930000000002,5592780850,263374580,472.259,436918516,263384064,1355.0289999999998
262727999,-12.0970564,-77.0720615,traffic_signals,3,POINT (-77.0720615 -12.0970564),1863374664,316801728,22.418,,,,39557243,263385999,740.771,129898309,380936036,1058.243,319421589,263385663,512.813,446745080,605673950,226.962,4578574997,606182866,307.96599999999995
263373406,-12.1016512,-77.0607385,,3,POINT (-77.0607385 -12.1016512),436938155,1425921958,,,,,39557243,263385999,,517112245,197681812,,319421589,263385663,,5592780850,263374580,,436918516,263384064,
263373407,-12.1012638,-77.0606569,,4,POINT (-77.0606569 -12.1012638),436938155,1425921958,,,,,39557243,263385999,,517112245,197681812,,319421589,263385663,,5592780850,263374580,,436918516,263384064,
263374579,-12.102392,-77.0614324,,3,POINT (-77.0614324 -12.102392),436938155,1425921958,936.6740000000001,,,,39557243,263385999,1439.037,517112245,197681812,2701.892000000001,319421589,263385663,1640.5960000000002,5592780850,263374580,51.855,4578574997,606182866,1174.1430000000003
263374580,-12.1019509,-77.0612776,,3,POINT (-77.0612776 -12.1019509),436938155,1425921958,884.8190000000001,,,,39557243,263385999,1387.182,517112245,197681812,2650.037000000001,319421589,263385663,1588.7410000000002,5592780850,263374580,0.0,436918516,263384064,1410.2369999999999
263374581,-12.1014746,-77.0610816,,3,POINT (-77.06108159999999 -12.1014746),436938155,1425921958,827.7300000000001,,,,39557243,263385999,1330.093,517112245,197681812,2592.948000000001,319421589,263385663,1531.6520000000003,5592780850,263374580,57.089,436918516,263384064,1353.148
263374582,-12.1009317,-77.0608316,,4,POINT (-77.0608316 -12.1009317),436938155,1425921958,760.927,,,,39557243,263385999,1263.29,517112245,197681812,2526.145000000001,319421589,263385663,1464.8490000000002,5592780850,263374580,123.892,436918516,263384064,1286.3449999999998
263375071,-12.0998995,-77.0602651,,3,POINT (-77.0602651 -12.0998995),436938155,1425921958,630.615,,,,39557243,263385999,1338.989,517112245,197681812,2413.4059999999995,319421589,263385663,1649.8370000000002,5592780850,263374580,1166.757,436918516,263384064,1156.0329999999997
263375073,-12.0989932,-77.0600077,,3,POINT (-77.0600077 -12.0989932),436938155,1425921958,525.337,,,,39557243,263385999,1233.711,517112245,197681812,2308.1279999999997,319421589,263385663,1544.5590000000002,5592780850,263374580,1061.4789999999998,436918516,263384064,1050.755
263375074,-12.0970501,-77.0597195,,3,POINT (-77.0597195 -12.0970501),436315154,263375075,107.136,,,,39557243,263385999,1015.3870000000001,517112245,197681812,2089.804,319421589,263385663,1326.2350000000001,5592780858,263377074,372.075,436918516,263384064,832.431
263375075,-12.0960966,-77.0595779,traffic_signals,4,POINT (-77.05957789999999 -12.0960966),436315155,263375075,0.0,,,,39557243,263385999,1093.067,517112245,197681812,1982.668,319421589,263385663,1403.9150000000002,5592780858,263377074,264.93899999999996,436918516,263384064,725.2950000000001
263375076,-12.0947877,-77.0594154,,3,POINT (-77.05941540000001 -12.0947877),1863374633,4264725536,498.40299999999996,,,,39557243,263385999,1280.0020000000002,517112245,197681812,1836.0279999999998,319421589,263385663,1514.116,5592780858,263377074,713.8659999999999,436918516,263384064,578.6550000000001
263375539,-12.1020022,-77.0625663,,3,POINT (-77.0625663 -12.1020022),436938155,1425921958,1067.353,,,,39557243,263385999,1417.93,517112245,197681812,2680.785000000001,319421589,263385663,1619.4890000000003,5592780850,263374580,182.534,4578574997,606182866,1153.036
263375545,-12.1015028,-77.0625754,,3,POINT (-77.0625754 -12.1015028),436938155,1425921958,1033.675,,,,39557243,263385999,1362.369,517112245,197681812,2625.2240000000006,319421589,263385663,1563.928,5592780850,263374580,149.642,4578574997,606182866,1097.4750000000001
263375787,-12.1010324,-77.0624109,,3,POINT (-77.0624109 -12.1010324),436938155,1425921958,978.3910000000002,,,,39557243,263385999,1307.085,517112245,197681812,2569.940000000001,319421589,263385663,1508.6440000000002,5592780850,263374580,204.926,4578574997,606182866,1042.1910000000003
263376306,-12.1010744,-77.0607801,,4,POINT (-77.0607801 -12.1010744),436938155,1425921958,,,,,39557243,263385999,,517112245,197681812,,319421589,263385663,,5592780850,263374580,,436918516,263384064,
263376434,-12.1037935,-77.0615526,,1,POINT (-77.0615526 -12.1037935),436938155,1425921958,,,,,39557243,263385999,,517112245,197681812,,319421589,263385663,,5592780850,263374580,,4578574997,606182866,
263376697,-12.0967035,-77.0584236,,4,POINT (-77.0584236 -12.0967035),436938155,1425921958,,,,,39557243,263385999,,517112245,197681812,,319421589,263385663,,5592780858,263377074,,436918516,263384064,
263377071,-12.0959954,-77.0597118,traffic_signals,5,POINT (-77.0597118 -12.0959954),436315155,263375075,18.4,,,,39557243,263385999,1069.2399999999998,517112245,197681812,2001.068,319421589,263385663,1380.088,5592780858,263377074,241.11199999999997,436918516,263384064,743.6950000000002
263377072,-12.0957933,-77.0601308,,3,POINT (-77.0601308 -12.0957933),1863374633,4264725536,76.44699999999999,,,,39557243,263385999,1018.4420000000001,517112245,197681812,2034.6299999999999,319421589,263385663,1329.2900000000002,5592780858,263377074,190.314,436918516,263384064,777.2570000000001
263377073,-12.0954503,-77.0607903,,4,POINT (-77.06079029999999 -12.0954503),1863374633,4264725536,157.664,,,,39557243,263385999,937.225,517112245,197681812,1953.4129999999998,319421589,263385663,1248.073,5592780858,263377074,109.097,436918516,263384064,696.0400000000001
263377074,-12.0950179,-77.061691,,4,POINT (-77.061691 -12.0950179),1863374633,4264725536,266.761,,,,39557243,263385999,828.128,517112245,197681812,2033.7879999999998,319421589,263385663,1138.976,5592780858,263377074,0.0,436918516,263384064,776.4150000000001
263377075,-12.0946521,-77.062429,,3,POINT (-77.06242899999999 -12.0946521),436917480,263384350,850.4430000000001,,,,39557243,263385999,801.605,517112245,197681812,2091.1389999999997,319421589,263385663,1112.453,5592780860,263384064,866.3760000000001,436918516,263384064,866.3760000000001
263379416,-12.0976588,-77.0602677,,3,POINT (-77.0602677 -12.0976588),436938155,1425921958,537.6980000000001,,,,39557243,263385999,908.1,517112245,197681812,2197.6339999999996,319421589,263385663,1218.948,5592780858,263377074,458.937,436918516,263384064,1045.88
263379417,-12.0994128,-77.0611348,,4,POINT (-77.0611348 -12.0994128),436938155,1425921958,656.4630000000001,,,,39557243,263385999,1306.311,517112245,197681812,2439.254,319421589,263385663,1507.8700000000001,5592780850,263374580,519.2420000000001,436918516,263384064,1181.8809999999999
263379418,-12.0999218,-77.0613893,,3,POINT (-77.0613893 -12.0999218),436938155,1425921958,780.336,,,,39557243,263385999,1243.311,517112245,197681812,2506.1660000000006,319421589,263385663,1444.8700000000001,5592780850,263374580,456.242,436918516,263384064,1305.7539999999997
263379547,-12.0991022,-77.0618186,,3,POINT (-77.0618186 -12.0991022),436938155,1425921958,738.44,,,,39557243,263385999,1225.915,517112245,197681812,2488.7700000000004,319421589,263385663,1427.4740000000002,5592780850,263374580,601.2189999999998,436918516,263384064,1263.8579999999997
263379548,-12.0987515,-77.0625297,,4,POINT (-77.0625297 -12.0987515),436315155,263375075,563.3469999999999,,,,39557243,263385999,964.645,517112245,197681812,2254.1789999999996,319421589,263385663,1275.4930000000002,440664983,4331730492,1979.442,436918516,263384064,1108.972
263380122,-12.0976849,-77.0619718,,3,POINT (-77.06197179999999 -12.0976849),436315155,263375075,430.13499999999993,,,,39557243,263385999,831.433,517112245,197681812,2120.9669999999996,319421589,263385663,1142.281,5592780858,263377074,388.81699999999995,436918516,263384064,975.76
263380123,-12.0969975,-77.0616046,,4,POINT (-77.0616046 -12.0969975),436315155,263375075,343.90099999999995,,,,39557243,263385999,745.1990000000001,517112245,197681812,2034.7329999999995,319421589,263385663,1056.047,5592780858,263377074,302.58299999999997,436918516,263384064,889.5260000000001
263380570,-12.0972036,-77.0629846,,3,POINT (-77.06298459999999 -12.0972036),436315155,263375075,552.569,,,,39557243,263385999,953.867,517112245,197681812,2243.4009999999994,319421589,263385663,1264.7150000000001,5592780858,263377074,511.251,436918516,263384064,1098.194
263380574,-12.0964166,-77.0628057,,4,POINT (-77.0628057 -12.0964166),436315155,263375075,643.711,,,,39557243,263385999,599.503,517112245,197681812,1889.0369999999996,319421589,263385663,910.351,5592780858,263377074,524.366,436918516,263384064,779.3040000000001
263380578,-12.0942685,-77.062345,,3,POINT (-77.06234499999999 -12.0942685),436917480,263384350,894.0640000000001,,,,39557243,263385999,845.226,517112245,197681812,2134.7599999999998,319421589,263385663,1156.074,5592780860,263384064,909.9970000000001,436918516,263384064,909.9970000000001
263381097,-12.0973398,-77.0609003,,3,POINT (-77.0609003 -12.0973398),436315155,263375075,260.433,,,,39557243,263385999,830.712,517112245,197681812,2120.2459999999996,319421589,263385663,1141.56,5592780858,263377074,381.549,436918516,263384064,968.492
263381098,-12.0965563,-77.0625086,,3,POINT (-77.0625086 -12.0965563),436315155,263375075,452.29299999999995,,,,39557243,263385999,635.347,517112245,197681812,1924.8809999999996,319421589,263385663,946.1949999999999,5592780858,263377074,192.781,436918516,263384064,815.148
263381103,-12.0958795,-77.0635181,,3,POINT (-77.0635181 -12.0958795),436917480,263384350,548.86,,,,39557243,263385999,500.022,517112245,197681812,1789.5559999999998,319421589,263385663,810.87,5592780860,263384064,679.823,436918516,263384064,679.823
263381108,-12.0943466,-77.0650312,,4,POINT (-77.06503120000001 -12.0943466),436917480,263384350,309.61100000000005,,,,39557243,263385999,260.773,517112245,197681812,1550.3069999999998,319421589,263385663,571.6209999999999,5592780860,263384064,440.57400000000007,436918516,263384064,440.57400000000007
263381109,-12.0939892,-77.0654693,,4,POINT (-77.0654693 -12.0939892),436917480,263384350,484.748,,,,39557243,263385999,323.938,517112245,197681812,1488.242,319421589,263385663,511.006,5588684376,263381113,244.24599999999998,436918516,263384064,615.711
263381110,-12.0936686,-77.0658701,,4,POINT (-77.0658701 -12.0936686),436917480,263384350,428.429,,,,39557243,263385999,446.06899999999996,517112245,197681812,1431.923,319421589,263385663,454.734,5588684376,263381113,187.92699999999996,436918516,263384064,559.392
263381111,-12.0934808,-77.066095,,4,POINT (-77.066095 -12.0934808),436917480,263384350,622.388,,,,39557243,263385999,413.913,517112245,197681812,1423.436,319421589,263385663,422.578,5588684376,263381113,155.771,436918516,263384064,753.351
263381112,-12.0929924,-77.0666852,,4,POINT (-77.06668519999999 -12.0929924),436917480,263384350,538.321,,,,39557243,263385999,630.7050000000002,517112245,197681812,1339.3690000000001,319421589,263385663,423.199,5588684376,263381113,71.704,436918516,263384064,669.2840000000001
263381113,-12.0925896,-77.0672002,,4,POINT (-77.0672002 -12.0925896),4332642336,605041157,691.428,,,,39557243,263385999,559.0010000000001,517112245,197681812,1267.665,4501494014,593898375,791.3810000000001,5588684376,263381113,0.0,436918516,263384064,918.8470000000001
263381115,-12.0923006,-77.0678584,,3,POINT (-77.06785840000001 -12.0923006),4332642336,605041157,1003.5899999999999,,,,39557243,263385999,871.163,517112245,197681812,1188.654,4501494014,593898375,712.37,5588684376,263381113,312.162,4578574997,606182866,967.16
263381646,-12.0954342,-77.0585451,,3,POINT (-77.0585451 -12.0954342),1863374633,4264725536,189.327,,,,39557243,263385999,1275.145,517112245,197681812,2164.7459999999996,319421589,263385663,1585.9930000000002,5592780858,263377074,447.01699999999994,436918516,263384064,907.373
263381647,-12.0950128,-77.0583847,,3,POINT (-77.0583847 -12.0950128),1863374633,4264725536,239.33,,,,39557243,263385999,1325.148,517112245,197681812,1960.6199999999997,319421589,263385663,1635.996,5592780858,263377074,497.02,436918516,263384064,703.2470000000001
263381648,-12.0948671,-77.0583189,,3,POINT (-77.0583189 -12.0948671),1863374633,4264725536,257.04,,,,39557243,263385999,1342.858,517112245,197681812,1978.3299999999997,319421589,263385663,1653.7060000000001,5592780858,263377074,514.73,436918516,263384064,720.9570000000001
263383329,-12.0935389,-77.0593883,traffic_signals,4,POINT (-77.05938829999999 -12.0935389),1429503107,4341839202,182.924,,,,39557243,263385999,1157.6,517112245,197681812,1713.626,319421589,263385663,1391.7140000000002,5592780861,263383752,507.237,436918516,263384064,456.25300000000004
263383496,-12.0933592,-77.0592258,traffic_signals,4,POINT (-77.05922579999999 -12.0933592),1429503107,4341839202,220.094,,,,39557243,263385999,1119.827,517112245,197681812,1675.8529999999998,319421589,263385663,1353.941,5592780861,263383752,469.464,436918516,263384064,418.48
263383554,-12.0933369,-77.0593567,traffic_signals,4,POINT (-77.0593567 -12.0933369),1429503107,4341839202,205.647,,,,39557243,263385999,1105.38,517112245,197681812,1661.406,319421589,263385663,1339.4940000000001,5592780861,263383752,455.017,436918516,263384064,404.033
263383619,-12.0934719,-77.0597723,,3,POINT (-77.05977230000001 -12.0934719),1429503107,4341839202,225.335,,,,39557243,263385999,1151.123,517112245,197681812,1707.149,319421589,263385663,1385.237,5592780861,263383752,500.76000000000005,436918516,263384064,449.77600000000007
263383752,-12.0933099,-77.0608044,,3,POINT (-77.06080439999999 -12.0933099),436311989,263384433,571.191,,,,39557243,263385999,1041.113,517112245,197681812,1820.8029999999999,319421589,263385663,1351.961,5592780861,263383752,0.0,436918516,263384064,563.4300000000001
263384064,-12.0937097,-77.0621948,,3,POINT (-77.0621948 -12.0937097),436917480,263384350,258.449,,,,39557243,263385999,701.3470000000001,517112245,197681812,1778.023,319421589,263385663,1012.195,5592780860,263384064,0.0,436918516,263384064,0.0
263384067,-12.0927371,-77.0619685,traffic_signals,4,POINT (-77.06196850000001 -12.0927371),436311989,263384433,118.778,,,,39557243,263385999,812.364,517112245,197681812,1368.39,319421589,263385663,1046.478,5592780861,263383752,162.001,436918516,263384064,111.017
263384344,-12.0899893,-77.0659488,traffic_signals,4,POINT (-77.0659488 -12.0899893),436286887,605673826,764.419,,,,39557243,263385999,945.0390000000001,517112245,197681812,858.2499999999999,4501494014,593898375,381.966,435493561,4334141376,705.982,436918516,263384064,628.146
263384345,-12.0904411,-77.0654064,,3,POINT (-77.0654064 -12.0904411),436286887,605673826,1207.14,,,,39557243,263385999,867.4340000000001,517112245,197681812,1300.971,4501494014,593898375,824.687,435493561,4334141376,628.377,436918516,263384064,550.541
263384346,-12.0908607,-77.0648742,,3,POINT (-77.06487420000001 -12.0908607),436286887,605673826,1132.808,,,,39557243,263385999,801.602,517112245,197681812,1226.6390000000001,4501494014,593898375,750.355,435493561,4334141376,865.358,436918516,263384064,476.20900000000006
263384347,-12.091322,-77.0643035,traffic_signals,4,POINT (-77.06430349999999 -12.091322),436917480,263384350,150.71,,,,39557243,263385999,721.094,517112245,197681812,1146.131,4501494014,593898375,669.8470000000001,435493561,4334141376,784.8500000000001,436918516,263384064,395.701
263384348,-12.0914956,-77.0640781,traffic_signals,4,POINT (-77.0640781 -12.0914956),436917480,263384350,119.513,,,,39557243,263385999,689.897,517112245,197681812,1121.526,4501494014,593898375,645.2420000000001,435493561,4334141376,852.751,436918516,263384064,364.504
263384349,-12.0918254,-77.0636753,,3,POINT (-77.0636753 -12.0918254),436917480,263384350,62.392,,,,39557243,263385999,632.7760000000001,517112245,197681812,1581.966,4501494014,593898375,1105.682,5592780860,263384064,307.38300000000004,436918516,263384064,307.38300000000004
263384350,-12.0921857,-77.0632354,,3,POINT (-77.0632354 -12.0921857),436917480,263384350,0.0,,,,39557243,263385999,570.384,517112245,197681812,1519.5739999999998,4501494014,593898375,1043.29,5592780860,263384064,244.991,436918516,263384064,244.991
263384428,-12.0931267,-77.0606857,,3,POINT (-77.06068569999999 -12.0931267),436311989,263384433,265.41200000000003,,,,39557243,263385999,958.998,517112245,197681812,1515.024,319421589,263385663,1193.112,5592780861,263383752,308.635,436918516,263384064,257.651
263384433,-12.0921719,-77.0628926,,3,POINT (-77.0628926 -12.0921719),436311989,263384433,0.0,,,,39557243,263385999,906.965,517112245,197681812,1249.612,4501494014,593898375,773.3280000000001,5592780860,263384064,478.942,436918516,263384064,478.942
263384434,-12.0916513,-77.0635317,,3,POINT (-77.0635317 -12.0916513),436917480,263384350,246.14000000000001,,,,39557243,263385999,816.524,517112245,197681812,1159.171,4501494014,593898375,682.8870000000001,5592780860,263384064,491.131,436918516,263384064,491.131
263384435,-12.0913224,-77.0639387,traffic_signals,4,POINT (-77.06393869999999 -12.0913224),436917480,263384350,188.724,,,,39557243,263385999,759.1080000000001,517112245,197681812,1101.755,4501494014,593898375,625.471,5588684377,605673300,1357.48,436918516,263384064,433.71500000000003
263384436,-12.0911551,-77.0641653,traffic_signals,4,POINT (-77.0641653 -12.0911551),436917480,263384350,174.589,,,,39557243,263385999,744.9730000000001,517112245,197681812,1070.8770000000002,4501494014,593898375,594.5930000000001,5588684377,605673300,1326.6019999999999,436918516,263384064,419.58000000000004
263384437,-12.0907013,-77.0647455,,3,POINT (-77.0647455 -12.0907013),436286887,605673826,896.2620000000001,,,,39557243,263385999,1053.316,517112245,197681812,990.0930000000001,4501494014,593898375,513.8090000000001,5588684377,605673300,1245.8180000000002,436918516,263384064,736.4229999999999
263384438,-12.0902815,-77.0652901,,3,POINT (-77.0652901 -12.0902815),436286887,605673826,820.861,,,,39557243,263385999,977.9150000000001,517112245,197681812,914.692,4501494014,593898375,438.408,5588684377,605673300,1170.417,436918516,263384064,661.0219999999999
263384439,-12.0898595,-77.0658342,traffic_signals,4,POINT (-77.0658342 -12.0898595),436286887,605673826,745.351,,,,39557243,263385999,1001.855,517112245,197681812,839.1819999999999,4501494014,593898375,362.898,5588684377,605673300,1094.907,436918516,263384064,684.9619999999999
263384497,-12.087747,-77.0613981,,3,POINT (-77.06139810000001 -12.087747),436311989,263384433,767.9490000000001,,,,39557243,263385999,1461.535,517112245,197681812,1837.3709999999996,4501494014,593898375,1361.0869999999998,1943034723,263387030,375.44,436918516,263384064,760.1880000000001
263384499,-12.0884604,-77.0603252,,3,POINT (-77.06032519999999 -12.0884604),436311989,263384433,626.875,,,,39557243,263385999,1320.461,517112245,197681812,1696.297,4501494014,593898375,1220.0130000000001,1943034723,263387030,234.36599999999999,436918516,263384064,619.114
263384500,-12.0888121,-77.059794,,3,POINT (-77.059794 -12.0888121),436311989,263384433,896.777,,,,39557243,263385999,1590.363,517112245,197681812,2041.8149999999998,4501494014,593898375,1565.531,1943034723,263387030,761.3920000000002,436918516,263384064,889.0160000000001
263384501,-12.0891669,-77.0592649,,3,POINT (-77.0592649 -12.0891669),1429503107,4341839202,791.9199999999998,,,,39557243,263385999,1520.606,517112245,197681812,1972.0579999999998,4501494014,593898375,1495.774,5578635269,263384694,328.622,436918516,263384064,819.259
263384502,-12.0896407,-77.0585425,,3,POINT (-77.0585425 -12.0896407),1429503107,4341839202,697.342,,,,39557243,263385999,1597.075,517112245,197681812,2153.1009999999997,4501494014,593898375,1676.8169999999996,5578635269,263384694,234.044,436918516,263384064,895.7280000000001
263384503,-12.0900987,-77.0578407,traffic_signals,4,POINT (-77.0578407 -12.0900987),1429503107,4341839202,605.602,,,,39557243,263385999,1505.3349999999998,517112245,197681812,2061.361,4501494014,593898375,1585.0769999999998,5578635269,263384694,142.304,436918516,263384064,803.988
263384504,-12.0901887,-77.057733,traffic_signals,4,POINT (-77.057733 -12.0901887),1429503107,4341839202,904.9679999999998,,,,39557243,263385999,1804.7009999999998,517112245,197681812,2360.727,4501494014,593898375,1884.4429999999998,5578635269,263384694,126.9,436918516,263384064,1103.354
263384506,-12.091423,-77.0558448,,3,POINT (-77.0558448 -12.091423),1429503107,4341839202,,,,,39557243,263385999,,517112245,197681812,,4501494014,593898375,,4150258789,263384694,,436918516,263384064,
263384507,-12.0916756,-77.0554516,,3,POINT (-77.0554516 -12.0916756),1429503107,4341839202,,,,,39557243,263385999,,517112245,197681812,,4501494014,593898375,,4150258789,263384694,,436918516,263384064,
263384508,-12.0919518,-77.0550294,,3,POINT (-77.0550294 -12.0919518),1429503107,4341839202,,,,,39557243,263385999,,517112245,197681812,,4501494014,593898375,,4150258789,263384694,,436918516,263384064,
263384613,-12.0920762,-77.0588657,,4,POINT (-77.0588657 -12.0920762),1429503107,4341839202,625.9399999999999,,,,39557243,263385999,1525.673,517112245,197681812,2081.699,4501494014,593898375,1605.415,5578635269,263384694,370.672,436918516,263384064,824.326
263384616,-12.0910717,-77.0583371,,4,POINT (-77.0583371 -12.0910717),1429503107,4341839202,500.297,,,,39557243,263385999,1400.03,517112245,197681812,1956.0559999999998,4501494014,593898375,1479.772,5578635269,263384694,245.029,436918516,263384064,698.683
263384644,-12.090995,-77.0584283,,4,POINT (-77.0584283 -12.090995),1429503107,4341839202,487.2180000000001,,,,39557243,263385999,1386.951,517112245,197681812,1942.9769999999996,4501494014,593898375,1466.6929999999998,5578635269,263384694,446.93600000000004,436918516,263384064,685.604
263384647,-12.0920338,-77.0589852,,4,POINT (-77.0589852 -12.0920338),1429503107,4341839202,356.49100000000004,,,,39557243,263385999,1256.2240000000002,517112245,197681812,1812.25,4501494014,593898375,1335.9660000000001,5578635269,263384694,384.494,436918516,263384064,554.8770000000001
263384653,-12.0933641,-77.0557907,,4,POINT (-77.0557907 -12.0933641),1429503107,4341839202,,,,,39557243,263385999,,517112245,197681812,,319421589,263385663,,4150258789,263384694,,436918516,263384064,
263384684,-12.0929218,-77.056669,,4,POINT (-77.056669 -12.0929218),1429503107,4341839202,,,,,39557243,263385999,,517112245,197681812,,319421589,263385663,,4150258789,263384694,,436918516,263384064,
263384692,-12.0925377,-77.0573956,,4,POINT (-77.05739560000001 -12.0925377),1429503107,4341839202,738.971,,,,39557243,263385999,1638.704,517112245,197681812,2194.73,319421589,263385663,1872.8180000000002,4150258789,263384694,203.91500000000002,436918516,263384064,937.3570000000002
263384693,-12.0918418,-77.0571349,,3,POINT (-77.05713489999999 -12.0918418),1429503107,4341839202,656.562,,,,39557243,263385999,1556.2949999999998,517112245,197681812,2112.321,4501494014,593898375,1636.0369999999998,4150258789,263384694,121.506,436918516,263384064,854.9480000000001
263384694,-12.0908132,-77.0567577,,3,POINT (-77.05675770000001 -12.0908132),1429503107,4341839202,778.068,,,,39557243,263385999,1677.8010000000002,517112245,197681812,2233.8269999999998,4501494014,593898375,1757.5429999999997,5578635269,263384694,0.0,436918516,263384064,976.4540000000002
263384791,-12.091517,-77.0615047,,4,POINT (-77.0615047 -12.091517),436311989,263384433,263.516,,,,39557243,263385999,957.1020000000001,517112245,197681812,1513.128,4501494014,593898375,1036.844,5592780861,263383752,306.73900000000003,436918516,263384064,255.755
